City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
291,el colorado,-26.3081,-59.3729,37.51,22,5,4.99,AR,1724009026
292,port alfred,-33.5906,26.891,16.28,76,26,1.04,ZA,1724009027
293,lensk,60.7253,114.9278,15.54,71,100,1.58,RU,1724009028
294,kynsperk nad ohri,50.1189,12.5303,19.75,97,99,2.8,CZ,1724009029
295,le vauclin,14.5452,-60.8388,31.03,70,75,5.66,MQ,1724009030
296,north bend,43.4065,-124.2243,22.37,64,40,7.2,US,1724009031
297,wamba,8.9333,8.6,23.04,94,95,1.61,NG,1724009033
298,colonia,50.9333,6.95,21.64,77,100,2.47,DE,1724008945
299,garoowe,8.4054,48.4845,30.01,37,6,9.0,SO,1724009035
300,arica,-18.475,-70.3042,17.13,67,20,4.63,CL,1724009002
301,bilibino,68.0546,166.4372,4.18,98,100,1.92,RU,1724009037
302,borba,-4.3878,-59.5939,40.01,18,7,1.96,BR,1724009038
303,saint-leu,-21.15,55.2833,20.48,89,22,6.88,RE,1724009040
304,burlington,39.8835,-74.6413,31.09,68,75,3.09,US,1724009041
305,castillos,-34.1667,-53.8333,13.54,96,100,5.11,UY,1724009042
306,jayapura,-2.5333,140.7,23.66,93,59,1.93,ID,1724009043
307,salalah,17.0151,54.0924,25.05,100,100,1.54,OM,1724009044
308,magadan,59.5667,150.8,9.23,83,70,1.76,RU,1724009045
309,al hawatah,13.4167,34.6333,24.53,85,78,3.04,SD,1724009047
310,labrador city,52.9463,-66.9114,20.95,73,100,3.09,CA,1724009048
311,taytay,14.5678,121.1394,27.96,91,40,1.54,PH,1724009049
312,sirte,31.2089,16.5887,29.79,53,0,7.16,LY,1724009050
313,lauttasaari,60.1594,24.8753,17.41,78,0,6.26,FI,1724009051
314,howard springs,-12.497,131.047,23.95,86,52,1.26,AU,1724009053
315,yigo village,13.5361,144.8886,27.16,88,0,4.12,GU,1724009054
316,boyolangu,-8.1181,111.8935,21.81,90,100,0.98,ID,1724009055
317,gamay,12.3854,125.2979,24.83,90,99,1.26,PH,1724009056
318,laguna,38.421,-121.4238,27.58,47,0,2.57,US,1724008959
319,janja,44.6653,19.2478,19.7,92,100,3.81,BA,1724009058
320,leku,6.8667,38.45,15.2,87,89,1.86,ET,1724009060
321,tera,14.0078,0.7531,29.85,63,100,4.12,NE,1724009061
322,tadine,-21.55,167.8833,20.7,90,7,1.37,NC,1724009062
323,yatou,37.15,122.3833,24.66,95,20,2.59,CN,1724009063
324,pahlgam,34.0333,75.3333,12.52,83,37,1.29,IN,1724009064
325,caldwell,43.6629,-116.6874,30.31,27,0,2.57,US,1724008954
326,chernihiv,51.0,32.0,24.08,32,0,3.37,UA,1724009067
327,eyl,7.9803,49.8164,25.44,75,62,11.52,SO,1724009068
328,fort st. john,56.2499,-120.8529,19.94,56,75,0.0,CA,1724009069
329,dunedin,-45.8742,170.5036,3.78,83,64,3.58,NZ,1724009070
330,chimbarongo,-34.7,-71.05,8.23,83,100,1.81,CL,1724009071
331,maasin,10.1336,124.8447,26.63,79,98,2.41,PH,1724009073
332,tazacorte,28.629,-17.9293,23.54,83,20,7.72,ES,1724009074
333,ebon,4.582,168.6964,29.49,66,22,4.17,MH,1724008871
334,coahuayana de hidalgo,18.7,-103.6583,33.61,52,91,2.83,MX,1724009076
335,kurtamysh,54.9103,64.4319,13.83,92,100,4.14,RU,1724009077
336,coquimbo,-29.9533,-71.3436,16.66,66,75,4.12,CL,1724009031
337,yamada,39.4667,141.95,19.6,94,0,1.56,JP,1724009081
338,qamdo,31.1667,97.2333,3.12,55,1,0.78,CN,1724009082
339,kirensk,57.7853,108.1119,19.76,65,100,1.76,RU,1724009083
340,oranjemund,-28.55,16.4333,13.07,85,0,4.39,NA,1724009084
341,catalhoyuk,37.6685,32.8269,24.77,26,0,2.58,TR,1724009085
342,catabola,-12.15,17.2833,19.36,16,0,0.88,AO,1724009087
343,thanh pho uong bi,21.0333,106.7833,28.99,94,83,1.06,VN,1724009088
344,blackwater,-23.5833,148.8833,14.6,47,0,3.1,AU,1724009089
345,masterton,-40.9597,175.6575,4.81,98,100,2.56,NZ,1724009090
346,camana,-16.6228,-72.7111,19.06,71,13,4.49,PE,1724009091
347,nurabad,34.0734,47.9725,24.36,22,0,0.98,IR,1724009093
348,karratha,-20.7377,116.8463,18.51,43,0,4.66,AU,1724009094
349,miles city,46.4083,-105.8406,30.54,48,0,2.57,US,1724009095
350,anaconda,46.1285,-112.9423,29.66,24,0,2.99,US,1724009096
351,dudinka,69.4058,86.1778,15.8,71,100,3.37,RU,1724009097
352,cannonvale,-20.2833,148.7,19.66,83,2,3.41,AU,1724009098
353,solnechnyy,50.7214,136.6319,11.43,68,6,2.25,RU,1724009100
354,nikolayevsk-on-amure,53.1406,140.73,7.91,95,5,1.74,RU,1724009101
355,la tuque,47.4334,-72.7824,22.14,83,100,2.06,CA,1724009102
356,arraial do cabo,-22.9661,-42.0278,26.98,73,0,7.72,BR,1724009103
357,pisco,-13.7,-76.2167,16.12,88,100,2.57,PE,1724009104
358,niort,46.3333,-0.3333,19.54,58,46,3.69,FR,1724009105
359,yarmouth,41.7057,-70.2286,25.05,79,20,3.09,US,1724009107
360,georgiyevka,43.0369,74.7114,18.02,68,20,6.0,KZ,1724009108
361,akureyri,65.6835,-18.0878,6.96,70,75,4.63,IS,1724009109
362,brookings,44.3114,-96.7984,26.77,64,20,3.6,US,1724008969
363,dhuusamarreeb,5.535,46.3861,27.22,52,100,10.77,SO,1724009111
364,mokrous,51.2333,47.5167,22.84,40,5,3.69,RU,1724009112
365,nova vicosa,-17.8919,-39.3719,25.7,62,0,4.36,BR,1724009114
366,costa rica,-23.4167,-54.65,36.5,13,0,4.28,BR,1724008829
367,broken hill,-31.95,141.4333,9.93,70,56,4.08,AU,1724009116
368,janakkala,60.9,24.6,13.56,78,100,2.77,FI,1724009117
369,kirakira,-10.4544,161.9205,26.14,89,39,4.52,SB,1724009118
370,ocotal,13.6321,-86.4752,30.64,52,100,3.07,NI,1724009120
371,kenai,60.5544,-151.2583,14.45,100,100,3.6,US,1724009121
372,monastyryshche,48.9909,29.8047,24.74,34,61,2.33,UA,1724009122
373,maceio,-9.6658,-35.7353,26.69,65,75,5.14,BR,1724008861
374,kerikeri,-35.2268,173.9474,11.06,87,27,2.68,NZ,1724009124
375,byron bay,-28.65,153.6167,12.21,93,30,4.25,AU,1724009125
376,al jadid,27.05,14.4,37.35,15,0,2.62,LY,1724009127
377,severo-yeniseyskiy,60.3725,93.0408,11.23,86,87,2.02,RU,1724009128
378,olutanga,7.3106,122.8464,28.17,73,100,1.82,PH,1724008994
379,sao lourenco do sul,-31.3653,-51.9783,17.88,96,100,3.17,BR,1724009130
380,kudahuvadhoo,2.6708,72.8944,27.58,82,100,6.85,MV,1724009131
381,abepura,-2.6333,140.5833,23.45,100,40,0.51,ID,1724009132
382,guatrache,-37.6678,-63.5302,11.06,70,100,7.8,AR,1724009134
383,igarka,67.4667,86.5833,12.2,93,24,2.82,RU,1724009135
384,sant antoni de portmany,38.9807,1.3036,28.54,72,20,2.24,ES,1724009136
385,kodiak,57.79,-152.4072,16.73,77,0,6.17,US,1724009137
386,palmer,42.1584,-72.3287,20.08,86,100,1.54,US,1724009062
387,el jadid,33.2549,-8.506,23.69,85,0,5.76,MA,1724008949
388,payson,40.0444,-111.7321,29.1,45,3,3.07,US,1724009143
389,eregli,37.5133,34.0467,24.27,29,0,1.31,TR,1724009144
390,paratinga,-12.6906,-43.1842,34.5,18,0,1.69,BR,1724009145
391,alenquer,-1.9417,-54.7383,37.15,26,44,3.03,BR,1724009146
392,staroleushkovskaya,45.9906,39.7631,23.61,20,0,4.61,RU,1724009148
393,laojunmiao,39.8333,97.7333,19.86,20,0,7.22,CN,1724009149
394,burao,9.5221,45.5336,25.85,43,8,10.17,SO,1724009150
395,smithers,54.7804,-127.1743,22.18,33,20,1.54,CA,1724009151
396,daru,-9.0763,143.2092,25.58,86,100,6.25,PG,1724009152
397,vila franca do campo,37.7167,-25.4333,26.23,78,100,0.99,PT,1724009153
398,acapulco de juarez,16.8634,-99.8901,30.9,66,75,2.06,MX,1724009155
399,toguchin,55.2353,84.3858,13.1,94,12,2.53,RU,1724009156
400,kapuskasing,49.4169,-82.4331,20.05,49,75,6.17,CA,1724009157
401,trondheim,63.4305,10.3951,11.03,94,100,1.97,NO,1724009158
402,lewistown,40.5992,-77.5714,26.2,100,14,2.84,US,1724009159
403,benghazi,32.1167,20.0667,28.95,57,0,1.93,LY,1724009161
404,myskhako,44.6714,37.7433,22.06,40,0,3.96,RU,1724009162
405,petropavlovsk-kamchatsky,53.0452,158.6483,9.33,76,75,2.0,RU,1724009163
406,pasighat,28.0667,95.3333,26.65,80,100,0.63,IN,1724009164
407,kilindoni,-7.9139,39.6668,25.09,80,9,9.38,TZ,1724009165
408,xitangtuo,39.3147,117.4794,25.0,90,100,0.42,CN,1724009166
409,al qusayr,34.5091,36.5798,27.19,52,0,0.96,SY,1724009168
410,bikaner,28.0167,73.3,31.25,63,100,4.16,IN,1724009169
411,nadym,65.5333,72.5167,13.08,95,100,1.56,RU,1724009170
412,cestos city,5.46,-9.5828,25.13,79,92,4.86,LR,1724009171
413,untergriesbach,48.5743,13.6673,20.31,92,100,2.5,DE,1724009172
414,happy valley-goose bay,53.3168,-60.3315,20.17,88,100,4.63,CA,1724009173
415,azhikkal,11.9,75.3667,25.93,93,100,1.92,IN,1724009175
416,kiama,-34.6833,150.8667,12.43,81,30,0.89,AU,1724009176
417,natal,-5.795,-35.2094,27.36,65,20,9.26,BR,1724008883
418,klaksvik,62.2266,-6.589,10.64,81,10,8.97,FO,1724009178
419,dauphin,51.1494,-100.0502,21.08,88,100,3.6,CA,1724009179
420,bardai,11.65,7.2333,22.47,90,100,3.01,NG,1724009180
421,heyuan,23.7333,114.6833,25.52,97,100,1.31,CN,1724009182
422,la passe,45.5549,-0.8967,18.36,67,0,5.95,FR,1724009183
423,general mosconi,-23.1851,-62.303,35.68,22,0,8.04,AR,1724009184
424,poli,-3.3333,36.8,15.23,64,50,0.72,TZ,1724009185
425,taulaga,-11.0553,-171.0883,27.08,82,0,10.32,AS,1724009186
426,loddekopinge,55.7667,13.0167,16.95,80,100,3.76,SE,1724009187
427,mount isa,-20.7333,139.5,4.87,56,2,0.0,AU,1724009189
428,luwuk,-0.9516,122.7875,21.92,91,37,1.73,ID,1724009190
429,simanggang,1.2472,111.4528,24.99,94,90,0.51,MY,1724009191
430,al jawf,29.5,38.75,32.2,20,0,2.81,SA,1724009192
431,port douglas,-16.4833,145.4667,20.59,83,4,1.7,AU,1724009193
432,mitchell,43.7094,-98.0298,22.99,78,0,6.17,US,1724008980
433,gaspe,48.8334,-64.4819,27.12,57,75,3.6,CA,1724008960
434,newman,37.3138,-121.0208,26.7,29,0,0.57,US,1724009197
435,zhangye,38.9342,100.4517,22.07,19,0,2.71,CN,1724009198
436,sretensk,52.2453,117.7093,11.77,64,0,1.75,RU,1724009199
437,paramonga,-10.6667,-77.8333,19.43,69,4,4.47,PE,1724009200
438,fortuna,40.5982,-124.1573,21.31,73,0,5.66,US,1724009202
439,al hasakah,36.5024,40.7477,36.6,19,0,1.35,SY,1724009203
440,mwene-ditu,-7.0,23.45,25.39,25,6,0.98,CD,1724009204
441,quellon,-43.1167,-73.6167,7.9,63,3,5.11,CL,1724009205
442,filey,54.21,-0.2892,17.1,65,15,0.89,GB,1724009206
443,sanga-sanga,5.0725,119.7853,28.43,72,76,2.99,PH,1724009207
444,revelstoke,50.9832,-118.2023,23.01,56,40,0.0,CA,1724009209
445,kristiansund,63.1115,7.732,13.36,67,75,5.14,NO,1724009210
446,satellite beach,28.1761,-80.5901,33.38,58,0,4.63,US,1724009212
447,sao joao do piaui,-8.3581,-42.2467,33.74,22,20,4.76,BR,1724009213
448,mata-utu,-13.2816,-176.1745,26.55,84,7,9.87,WF,1724009215
449,makokou,0.5738,12.8642,22.2,89,100,1.49,GA,1724009217
450,lianzhou,24.7811,112.3825,24.68,97,96,0.39,CN,1724009218
451,rongelap,11.1635,166.8941,28.36,79,100,6.51,MH,1724009219
452,lautoka,-17.6167,177.4667,19.92,88,20,1.03,FJ,1724009221
453,wulingyuan,29.3494,110.5441,21.75,96,100,1.02,CN,1724009222
454,choma,-16.8065,26.9531,15.76,25,0,1.22,ZM,1724009223
455,malvan,16.0667,73.4667,27.38,89,100,3.76,IN,1724009224
456,north tamworth,-31.0778,150.9261,5.06,93,7,2.06,AU,1724009225
457,usinsk,65.9939,57.5281,11.84,72,100,4.64,RU,1724009226
458,kargasok,59.0556,80.8572,11.92,94,44,3.21,RU,1724009228
459,maksatikha,57.797,35.8825,14.62,83,3,1.9,RU,1724009229
460,ust'-kulom,61.6864,53.6902,13.16,89,100,1.78,RU,1724009230
461,steamboat springs,40.485,-106.8317,26.85,37,0,4.63,US,1724009147
462,port blair,11.6667,92.75,27.58,83,94,3.44,IN,1724009232
463,queenstown,-31.8976,26.8753,10.41,56,0,1.51,ZA,1724009233
464,marica,-22.9194,-42.8186,26.97,56,0,5.08,BR,1724009235
465,branson,36.6437,-93.2185,35.2,55,0,3.13,US,1724009103
466,darwin,-12.4611,130.8418,23.99,78,100,2.06,AU,1724009237
467,margherita,27.2833,95.6833,23.89,95,100,1.46,IN,1724009238
468,abnub,27.2696,31.1511,33.12,13,1,2.8,EG,1724009239
469,chonchi,-42.6128,-73.8092,8.32,60,36,3.62,CL,1724009240
470,okha,53.5739,142.9478,9.56,90,8,4.29,RU,1724009242
471,konstantinovka,49.6167,127.9833,13.61,66,100,2.63,RU,1724009243
472,angaur state,6.906,134.13,28.81,70,40,0.47,PW,1724009244
473,vorkuta,67.5,64.0,7.15,89,76,3.31,RU,1724009245
474,turpan,42.9333,89.1667,36.39,22,0,1.71,CN,1724009246
475,saint-pierre,-21.3393,55.4781,20.82,83,20,9.26,RE,1724009055
476,xining,36.6167,101.7667,12.78,62,0,1.54,CN,1724009249
477,general conesa,-40.1,-64.4333,10.59,46,100,8.86,AR,1724009250
478,nicoya,10.1483,-85.452,28.67,77,100,1.1,CR,1724009251
479,broome,42.2506,-75.833,27.16,73,75,4.12,US,1724009252
480,tucupita,9.0622,-62.051,35.67,34,66,1.39,VE,1724009253
481,punta del este,-34.9667,-54.95,15.06,99,100,3.09,UY,1724009254
482,champerico,14.3,-91.9167,29.91,69,33,3.86,GT,1724009256
483,la sarre,48.8002,-79.1996,12.29,92,100,4.92,CA,1724009257
484,fada n'gourma,12.0622,0.3578,25.93,81,100,3.08,BF,1724009258
485,nuuk,64.1835,-51.7216,8.34,71,20,3.6,GL,1724009259
486,kogalym,62.2654,74.4791,14.58,74,72,2.26,RU,1724009260
487,harsova,44.6833,27.9333,22.36,55,0,3.66,RO,1724009261
488,brisas de zicatela,15.8369,-97.0419,31.29,79,75,3.6,MX,1724009263
489,i-n-salah,27.1935,2.4607,39.88,17,78,1.89,DZ,1724009264
490,pacific grove,36.6177,-121.9166,23.54,81,0,4.63,US,1724009158
491,mount pleasant,32.7941,-79.8626,33.08,72,40,4.12,US,1724009266
492,christchurch,-43.5333,172.6333,1.62,89,100,0.51,NZ,1724008893
493,maracacume,-2.0428,-45.9592,36.47,24,100,1.62,BR,1724009268
494,port-vila,-17.7338,168.3219,21.78,100,75,0.51,VU,1724009270
495,taro,-8.3862,115.28,15.93,97,61,0.25,ID,1724009271
496,recani,31.2846,-4.2688,39.33,10,8,3.47,MA,1724009272
497,arno,60.1167,18.6333,16.9,59,100,5.38,SE,1724009273
498,adiake,5.2863,-3.304,24.1,79,100,2.37,CI,1724009274
499,beira,-19.8436,34.8389,20.05,83,0,3.6,MZ,1724009276
500,katsuren-haebaru,26.3369,127.8719,27.21,90,75,6.17,JP,1724009277
501,vilhena,-12.7406,-60.1458,35.12,26,18,3.6,BR,1724009279
502,san rafael,-34.6177,-68.3301,10.0,56,100,6.62,AR,1724009280
503,mehtar lam,34.6714,70.2094,31.11,50,22,1.64,AF,1724009282
504,essaouira,31.5125,-9.77,32.72,45,4,6.17,MA,1724009283
505,pec,42.6591,20.2883,20.38,91,100,1.22,XK,1724009284
506,mazeikiai,56.3167,22.3333,17.95,81,100,3.27,LT,1724009285
507,krasnyy chikoy,50.3643,108.7512,14.2,95,1,0.66,RU,1724009286
508,harstad,68.799,16.5293,12.86,92,100,8.49,NO,1724009287
509,boali,4.8005,18.1275,21.17,94,100,1.45,CF,1724009289
510,kolonia,50.9333,6.95,20.53,78,100,2.47,DE,1724009216
511,alo,6.5486,4.2686,24.94,89,100,3.44,NG,1724009291
512,tofol,5.3248,163.0078,28.58,73,100,3.54,FM,1724009292
513,tamanrasset,22.785,5.5228,22.95,73,40,3.6,DZ,1724009293
514,lloydminster,53.2835,-110.0016,19.12,82,75,1.54,CA,1724009294
515,ihtiman,42.4333,23.8167,23.98,51,100,0.45,BG,1724009296
516,bikenibeu village,1.3673,173.1241,27.98,83,40,4.12,KI,1724009297
517,babu,24.4167,111.5167,24.86,96,100,0.46,CN,1724009298
518,sao raimundo nonato,-9.0153,-42.6994,32.44,24,100,4.46,BR,1724009299
519,codrington,-38.2667,141.9667,6.66,94,23,3.73,AU,1724009300
520,polyarnyy,69.1989,33.4478,10.99,78,0,0.98,RU,1724009301
521,bartica,6.4,-58.6167,33.38,47,83,0.99,GY,1724009303
522,lakhdenpokh'ya,61.5198,30.1992,14.5,76,41,2.64,RU,1724009304
523,zhanaozen,43.3,52.8,23.96,24,0,2.53,KZ,1724009305
524,mirriah,13.7073,9.1501,31.65,47,8,4.15,NE,1724009306
525,dawson creek,55.7666,-120.2362,20.8,49,0,2.57,CA,1724009307
526,port-gentil,-0.7193,8.7815,24.32,84,26,5.07,GA,1724009308
527,bibir hat,22.6873,91.7853,24.71,95,100,4.24,BD,1724009310
528,sungai penuh,-2.0833,101.3833,18.2,95,100,1.92,ID,1724009311
529,sablayan,12.8346,120.769,28.22,76,100,1.55,PH,1724009312
530,karapinar,37.716,33.5506,25.09,32,0,2.87,TR,1724009313
531,ushtobe,45.2514,77.9838,19.31,65,100,4.62,KZ,1724009314
532,bandarbeyla,9.4942,50.8122,25.54,79,12,15.08,SO,1724009315
533,balqash,46.8481,74.995,20.37,62,3,5.38,KZ,1724009317
534,floro,61.5996,5.0328,12.98,82,75,9.26,NO,1724009318
535,fukuecho,32.6881,128.8419,27.87,83,0,3.08,JP,1724009319
536,tutoia,-2.7619,-42.2744,27.16,68,100,4.17,BR,1724009320
537,satsumasendai,31.8167,130.3,26.76,84,5,2.91,JP,1724009321
538,san javier,37.8063,-0.8374,28.31,68,0,1.54,ES,1724009322
539,nguigmi,14.2495,13.1092,34.04,43,4,3.72,NE,1724009324
540,opuwo,-18.0607,13.84,22.91,15,13,3.67,NA,1724009325
541,chikhli,20.35,76.25,23.69,92,100,0.64,IN,1724009326
542,tralee,52.2704,-9.7026,15.04,83,100,2.4,IE,1724009327
543,sanctuary point,-35.1114,150.629,9.54,87,14,2.93,AU,1724009328
544,kyelang,32.5833,77.0333,11.28,82,97,0.81,IN,1724009329
545,kuloy,61.0305,42.4925,13.35,77,33,2.29,RU,1724009331
546,awjilah,29.1081,21.2869,33.9,21,0,2.82,LY,1724009332
547,san luis de la loma,17.2706,-100.8939,30.82,65,82,2.32,MX,1724009333
548,amethi,26.15,81.8167,29.94,68,50,1.46,IN,1724009334
549,al majaridah,19.1236,41.9111,31.25,64,65,0.69,SA,1724009335
550,kimberley,-28.7323,24.7623,13.83,58,0,3.09,ZA,1724009336
551,arkalyk,50.2486,66.9114,16.78,61,85,4.54,KZ,1724009338
552,palmerston,-12.486,130.9833,23.99,83,100,2.06,AU,1724009339
553,callao,-12.0667,-77.15,17.16,77,100,2.57,PE,1724009119
554,trincomalee,8.5711,81.2335,28.78,77,100,2.18,LK,1724009342
555,as sulayyil,20.4607,45.5779,37.22,13,7,2.11,SA,1724009344
556,kaminoyama,38.1539,140.2736,18.78,98,19,0.38,JP,1724009345
557,havre,49.5833,0.3333,16.87,77,0,6.17,FR,1724009346
558,luce,48.4369,1.4636,16.68,76,0,3.4,FR,1724009347
559,swan hill,-35.3378,143.5544,7.82,91,0,2.32,AU,1724009348
560,vysokovsk,56.3167,36.55,16.92,77,56,1.04,RU,1724009349
561,vernon,50.2581,-119.2691,27.64,46,89,1.03,CA,1724009351
562,swakopmund,-22.6833,14.5333,13.32,87,0,0.45,NA,1724009352
563,phuthaditjhaba,-28.5242,28.8158,13.05,16,0,1.75,ZA,1724009353
564,ormara,25.2088,64.6357,27.4,89,100,2.23,PK,1724009354
565,khash,28.2211,61.2158,27.56,45,25,2.13,IR,1724009355
566,ostersund,63.1792,14.6357,14.25,74,0,3.09,SE,1724009130
567,el calafate,-50.3408,-72.2768,3.97,70,11,2.45,AR,1724009158
568,vimmerby,57.6659,15.8552,14.49,65,100,1.3,SE,1724009359
569,porto novo,6.4965,2.6036,24.36,86,16,3.52,BJ,1724009360
570,kalmunai,7.4167,81.8167,28.02,80,100,2.19,LK,1724009361
571,guatire,10.4762,-66.5427,32.0,50,74,1.0,VE,1724009258
572,kasongo-lunda,-6.4667,16.8167,27.27,27,16,1.4,CD,1724009363
573,kipushi,-11.7667,27.2333,18.6,32,0,2.07,CD,1724009365
574,dhidhdhoo,6.8833,73.1,27.97,81,98,8.66,MV,1724009366
575,usogorsk,63.4106,48.6872,11.55,96,79,1.29,RU,1724009367
576,hunchun,42.8675,130.3581,22.87,99,100,0.56,CN,1724009368
577,sao paulo de olivenca,-3.3783,-68.8725,35.07,37,100,1.26,BR,1724009369
578,malyye derbety,47.9547,44.6808,24.38,24,0,1.89,RU,1724009371
579,springbok,-29.6643,17.8865,12.52,36,0,1.22,ZA,1724009372
580,taoudenni,22.6783,-3.9836,39.61,27,41,6.37,ML,1724009373
581,saint-laurent-du-maroni,5.5039,-54.0289,30.65,60,66,2.67,GF,1724009374
582,san carlos de bariloche,-41.1456,-71.3082,3.86,56,75,7.72,AR,1724009121
